Date,Open,High,Low,Close,Adj Close,Volume
2020-03-10,3780.0,4030.0,3780.0,3910.0,3463.182373046875,165975500
2020-03-11,3950.0,4030.0,3880.0,3910.0,3463.182373046875,177519900
2020-03-12,3820.0,3840.0,3600.0,3610.0,3197.465087890625,151940600
2020-03-13,3610.0,3770.0,3360.0,3720.0,3294.894775390625,268837000
2020-03-16,3750.0,3750.0,3460.0,3500.0,3100.035400390625,178420500
2020-03-17,3500.0,3570.0,3260.0,3260.0,2887.46142578125,208568600
2020-03-18,3270.0,3440.0,3090.0,3140.0,2781.17431640625,248104200
2020-03-19,3130.0,3140.0,2930.0,2930.0,2595.17236328125,137946900
2020-03-20,2930.0,2970.0,2730.0,2810.0,2488.885498046875,598363000
2020-03-23,2650.0,2700.0,2620.0,2620.0,2320.597900390625,164404600
2020-03-24,2580.0,2750.0,2440.0,2440.0,2161.16748046875,495129300
2020-03-26,2500.0,3000.0,2500.0,2940.0,2604.02978515625,634588200
2020-03-27,3000.0,3670.0,3000.0,3230.0,2860.889892578125,480930500
2020-03-30,3150.0,3150.0,3010.0,3010.0,2666.03076171875,217509200
2020-03-31,3100.0,3200.0,2970.0,3020.0,2674.8876953125,314996600
2020-04-01,3010.0,3080.0,2900.0,2930.0,2595.17236328125,271743600
2020-04-02,2850.0,2900.0,2800.0,2870.0,2542.029052734375,299882400
2020-04-03,2930.0,2950.0,2830.0,2890.0,2559.743408203125,293146900
2020-04-06,2950.0,3030.0,2910.0,3020.0,2674.8876953125,285099900
2020-04-07,3100.0,3240.0,2950.0,3030.0,2683.744873046875,405389200
2020-04-08,3000.0,3040.0,2820.0,2820.0,2497.742919921875,292946600
2020-04-09,2860.0,2910.0,2750.0,2790.0,2471.171142578125,265787000
2020-04-13,2790.0,2840.0,2700.0,2770.0,2453.45654296875,123731400
2020-04-14,2790.0,2900.0,2770.0,2900.0,2568.600830078125,219734000
2020-04-15,2900.0,2990.0,2730.0,2760.0,2444.599365234375,319095100
2020-04-16,2770.0,2770.0,2580.0,2610.0,2311.74072265625,367748800
2020-04-17,2670.0,2840.0,2660.0,2830.0,2506.60009765625,402325500
2020-04-20,2880.0,2900.0,2760.0,2780.0,2462.31396484375,222008500
2020-04-21,2750.0,2790.0,2690.0,2720.0,2409.170166015625,132873300
2020-04-22,2700.0,2830.0,2650.0,2790.0,2471.171142578125,179543300
2020-04-23,2830.0,2880.0,2790.0,2800.0,2480.0283203125,216170700
2020-04-24,2800.0,2800.0,2630.0,2630.0,2329.455078125,293711300
2020-04-27,2680.0,2700.0,2610.0,2660.0,2356.02685546875,182608400
2020-04-28,2680.0,2690.0,2570.0,2590.0,2294.026123046875,268296100
2020-04-29,2600.0,2620.0,2560.0,2580.0,2285.1689453125,209136400
2020-04-30,2620.0,2740.0,2610.0,2730.0,2418.02734375,432073900
2020-05-04,2670.0,2680.0,2600.0,2630.0,2329.455078125,200608900
2020-05-05,2630.0,2680.0,2610.0,2630.0,2329.455078125,184761500
2020-05-06,2630.0,2650.0,2600.0,2620.0,2320.597900390625,173052900
2020-05-08,2640.0,2660.0,2580.0,2590.0,2294.026123046875,205764900
2020-05-11,2630.0,2640.0,2600.0,2620.0,2320.597900390625,154599200
2020-05-12,2620.0,2630.0,2470.0,2490.0,2205.45361328125,368672700
2020-05-13,2460.0,2520.0,2440.0,2470.0,2187.7392578125,338592200
2020-05-14,2440.0,2480.0,2330.0,2350.0,2081.452392578125,470265100
2020-05-15,2380.0,2400.0,2210.0,2240.0,1984.022705078125,594658300
2020-05-18,2250.0,2270.0,2160.0,2170.0,1922.02197265625,455462600
2020-05-19,2250.0,2420.0,2250.0,2370.0,2099.166748046875,531310100
2020-05-20,2360.0,2500.0,2320.0,2480.0,2196.596435546875,394395900
2020-05-26,2550.0,2550.0,2470.0,2520.0,2232.025390625,404097300
2020-05-27,2540.0,2630.0,2520.0,2630.0,2329.455078125,432813000
2020-05-28,2640.0,2780.0,2640.0,2730.0,2418.02734375,453391300
2020-05-29,2700.0,2950.0,2700.0,2950.0,2612.88671875,872607300
2020-06-02,2950.0,3290.0,2950.0,3180.0,2816.603271484375,467460800
2020-06-03,3200.0,3280.0,3010.0,3100.0,2745.74560546875,438099000
2020-06-04,3120.0,3200.0,3030.0,3060.0,2710.316650390625,250143200
2020-06-05,3070.0,3130.0,2960.0,3110.0,2754.602783203125,267393400
2020-06-08,3180.0,3370.0,3170.0,3300.0,2922.890380859375,384332100
2020-06-09,3350.0,3360.0,3210.0,3210.0,2843.175537109375,254497400
2020-06-10,3180.0,3180.0,3000.0,3030.0,2683.744873046875,443231300
2020-06-11,3130.0,3130.0,2900.0,2970.0,2630.6015625,372347500
2020-06-12,2900.0,3040.0,2800.0,3030.0,2683.744873046875,472128400
2020-06-15,3040.0,3050.0,2890.0,2900.0,2568.600830078125,230766700
2020-06-16,2970.0,3150.0,2960.0,3130.0,2772.3173828125,338682000
2020-06-17,3200.0,3200.0,3080.0,3100.0,2745.74560546875,218180800
2020-06-18,3050.0,3120.0,3040.0,3050.0,2701.45947265625,130942600
2020-06-19,3080.0,3110.0,3060.0,3100.0,2745.74560546875,166969600
2020-06-22,3100.0,3110.0,3030.0,3060.0,2710.316650390625,95377000
2020-06-23,3020.0,3060.0,2980.0,3010.0,2666.03076171875,171421500
2020-06-24,3050.0,3140.0,3010.0,3120.0,2763.460205078125,308484300
2020-06-25,3100.0,3110.0,3040.0,3060.0,2710.316650390625,158209300
2020-06-26,3100.0,3120.0,3020.0,3030.0,2683.744873046875,147306200
2020-06-29,3040.0,3060.0,2980.0,3040.0,2692.60205078125,118809900
2020-06-30,3070.0,3110.0,3030.0,3030.0,2683.744873046875,134014700
2020-07-01,3040.0,3070.0,3030.0,3060.0,2710.316650390625,101290700
2020-07-02,3090.0,3090.0,3040.0,3060.0,2710.316650390625,169484600
2020-07-03,3060.0,3090.0,3040.0,3050.0,2701.45947265625,49472800
2020-07-06,3070.0,3100.0,3030.0,3040.0,2692.60205078125,134677700
2020-07-07,3070.0,3080.0,3030.0,3030.0,2683.744873046875,207371700
2020-07-08,3040.0,3200.0,3030.0,3190.0,2825.460693359375,339667600
2020-07-09,3190.0,3230.0,3140.0,3140.0,2781.17431640625,192182300
2020-07-10,3130.0,3150.0,3100.0,3110.0,2754.602783203125,107116200
2020-07-13,3130.0,3180.0,3050.0,3160.0,2798.88916015625,95863700
2020-07-14,3160.0,3250.0,3130.0,3170.0,2807.746337890625,211237700
2020-07-15,3200.0,3240.0,3130.0,3130.0,2772.3173828125,165721200
2020-07-16,3130.0,3160.0,3130.0,3140.0,2781.17431640625,117097200
2020-07-17,3140.0,3150.0,3100.0,3100.0,2745.74560546875,119587700
2020-07-20,3100.0,3130.0,3030.0,3050.0,2701.45947265625,136548700
2020-07-21,3050.0,3180.0,3050.0,3150.0,2790.03173828125,204157000
2020-07-22,3160.0,3170.0,3090.0,3100.0,2745.74560546875,173557500
2020-07-23,3120.0,3160.0,3100.0,3140.0,2781.17431640625,147857700
2020-07-24,3130.0,3140.0,3090.0,3090.0,2736.888427734375,94805600
2020-07-27,3090.0,3150.0,3090.0,3150.0,2790.03173828125,94516900
2020-07-28,3160.0,3170.0,3100.0,3140.0,2781.17431640625,103419800
2020-07-29,3140.0,3150.0,3100.0,3120.0,2763.460205078125,67176700
2020-07-30,3130.0,3170.0,3110.0,3160.0,2798.88916015625,78478700
2020-08-03,3170.0,3180.0,2970.0,2990.0,2648.31591796875,339279900
2020-08-04,3000.0,3080.0,3000.0,3080.0,2728.03125,156288000
2020-08-05,3100.0,3110.0,3040.0,3080.0,2728.03125,161496000
2020-08-06,3100.0,3130.0,3090.0,3110.0,2754.602783203125,114602400
2020-08-07,3110.0,3130.0,3060.0,3110.0,2754.602783203125,89917300
2020-08-10,3110.0,3150.0,3100.0,3130.0,2772.3173828125,91465200
2020-08-11,3130.0,3220.0,3130.0,3190.0,2825.460693359375,172459100
2020-08-12,3190.0,3370.0,3190.0,3350.0,2967.1767578125,459419200
2020-08-13,3350.0,3450.0,3300.0,3330.0,2949.462158203125,214222600
2020-08-14,3330.0,3350.0,3280.0,3340.0,2958.3193359375,99152200
2020-08-18,3340.0,3530.0,3340.0,3520.0,3117.749755859375,262001000
2020-08-19,3520.0,3640.0,3520.0,3560.0,3153.1787109375,217533000
2020-08-24,3530.0,3650.0,3520.0,3640.0,3224.036865234375,194972300
2020-08-25,3670.0,3800.0,3640.0,3800.0,3365.752685546875,179300000
2020-08-26,3800.0,3820.0,3700.0,3740.0,3312.609130859375,161962800
2020-08-27,3740.0,3780.0,3660.0,3700.0,3277.180419921875,187984900
2020-08-28,3710.0,3740.0,3650.0,3690.0,3268.322998046875,77888200
2020-08-31,3700.0,3740.0,3500.0,3510.0,3108.892578125,266042400
2020-09-01,3550.0,3630.0,3480.0,3610.0,3197.465087890625,196959300
2020-09-02,3620.0,3660.0,3590.0,3660.0,3241.75146484375,106924600
2020-09-03,3660.0,3690.0,3550.0,3580.0,3170.893310546875,179612400
2020-09-04,3610.0,3610.0,3480.0,3550.0,3144.321533203125,134555700
2020-09-07,3550.0,3570.0,3500.0,3510.0,3108.892578125,94814200
2020-09-08,3510.0,3570.0,3510.0,3520.0,3117.749755859375,81381900
2020-09-09,3480.0,3490.0,3380.0,3410.0,3020.320068359375,178435500
2020-09-10,3300.0,3300.0,3180.0,3180.0,2816.603271484375,277847900
2020-09-11,3020.0,3310.0,3010.0,3250.0,2878.604248046875,583497600
2020-09-14,3300.0,3450.0,3300.0,3440.0,3046.89208984375,275888700
2020-09-15,3440.0,3460.0,3310.0,3330.0,2949.462158203125,195531100
2020-09-16,3370.0,3390.0,3240.0,3260.0,2887.46142578125,138529300
2020-09-17,3270.0,3310.0,3170.0,3200.0,2834.318359375,167611400
2020-09-18,3200.0,3270.0,3190.0,3220.0,2852.032470703125,202880500
2020-09-21,3200.0,3250.0,3150.0,3190.0,2825.460693359375,114168800
2020-09-22,3110.0,3190.0,3100.0,3130.0,2772.3173828125,134585500
2020-09-23,3170.0,3180.0,3050.0,3080.0,2728.03125,120607900
2020-09-24,3030.0,3080.0,3010.0,3030.0,2683.744873046875,164151300
2020-09-25,3060.0,3180.0,3040.0,3160.0,2798.88916015625,169418100
2020-09-28,3180.0,3230.0,3080.0,3090.0,2736.888427734375,135465800
2020-09-29,3120.0,3160.0,3020.0,3040.0,2692.60205078125,182697100
2020-09-30,3060.0,3080.0,3000.0,3040.0,2692.60205078125,167835700
2020-10-01,3090.0,3170.0,3060.0,3160.0,2798.88916015625,130031000
2020-10-02,3180.0,3210.0,3060.0,3100.0,2745.74560546875,157063600
2020-10-05,3160.0,3170.0,3110.0,3160.0,2798.88916015625,92722900
2020-10-06,3220.0,3240.0,3180.0,3190.0,2825.460693359375,120816800
2020-10-07,3160.0,3170.0,3080.0,3120.0,2763.460205078125,288740100
2020-10-08,3150.0,3170.0,3110.0,3150.0,2790.03173828125,123924000
2020-10-09,3150.0,3170.0,3120.0,3150.0,2790.03173828125,81127400
2020-10-12,3160.0,3210.0,3150.0,3190.0,2825.460693359375,156519700
2020-10-13,3190.0,3300.0,3150.0,3280.0,2905.176025390625,204438200
2020-10-14,3300.0,3380.0,3290.0,3360.0,2976.033935546875,193879700
2020-10-15,3360.0,3380.0,3310.0,3310.0,2931.747802734375,183294800
2020-10-16,3340.0,3360.0,3210.0,3250.0,2878.604248046875,140443600
2020-10-19,3260.0,3290.0,3230.0,3280.0,2905.176025390625,96199300
2020-10-20,3280.0,3290.0,3210.0,3250.0,2878.604248046875,134038300
2020-10-21,3280.0,3310.0,3230.0,3240.0,2869.747314453125,116981800
2020-10-22,3220.0,3300.0,3200.0,3300.0,2922.890380859375,160136600
2020-10-23,3350.0,3350.0,3270.0,3290.0,2914.033203125,117246500
2020-10-26,3300.0,3360.0,3290.0,3340.0,2958.3193359375,101222500
2020-10-27,3340.0,3400.0,3330.0,3360.0,2976.033935546875,183306100
2020-11-02,3360.0,3390.0,3300.0,3380.0,2993.74853515625,156784000
2020-11-03,3390.0,3400.0,3360.0,3380.0,2993.74853515625,121456100
2020-11-04,3420.0,3420.0,3290.0,3290.0,2914.033203125,138230100
2020-11-05,3370.0,3490.0,3360.0,3490.0,3091.17822265625,234792600
2020-11-06,3510.0,3600.0,3470.0,3560.0,3153.1787109375,268767800
2020-11-09,3680.0,3690.0,3580.0,3690.0,3268.322998046875,257455400
2020-11-10,3800.0,4010.0,3770.0,4000.0,3542.8974609375,565562100
2020-11-11,3970.0,4190.0,3950.0,4120.0,3649.1845703125,357098000
2020-11-12,4100.0,4100.0,3920.0,3950.0,3498.611328125,333297500
2020-11-13,3970.0,4080.0,3960.0,4000.0,3542.8974609375,237374000
2020-11-16,4050.0,4070.0,3930.0,3960.0,3507.468505859375,193022100
2020-11-17,4000.0,4020.0,3930.0,3960.0,3507.468505859375,180851100
2020-11-18,3980.0,4050.0,3970.0,4040.0,3578.326416015625,182657300
2020-11-19,4010.0,4130.0,3980.0,4040.0,3578.326416015625,199700800
2020-11-20,4040.0,4080.0,3990.0,4020.0,3560.612060546875,124785400
2020-11-23,4010.0,4100.0,4010.0,4080.0,3613.755615234375,123510900
2020-11-24,4120.0,4230.0,4080.0,4200.0,3720.04248046875,206164400
2020-11-25,4320.0,4390.0,4250.0,4320.0,3826.32958984375,283337800
2020-11-26,4220.0,4320.0,4220.0,4290.0,3799.7578125,136526100
2020-11-27,4330.0,4370.0,4270.0,4270.0,3782.042724609375,114940800
2020-11-30,4250.0,4280.0,3990.0,4090.0,3622.613037109375,448799300
2020-12-01,4130.0,4260.0,4070.0,4240.0,3755.471435546875,228412600
2020-12-02,4320.0,4340.0,4250.0,4300.0,3808.614990234375,136348400
2020-12-03,4350.0,4400.0,4300.0,4400.0,3897.1875,198985500
2020-12-04,4400.0,4400.0,4270.0,4300.0,3808.614990234375,150379700
2020-12-07,4350.0,4420.0,4350.0,4400.0,3897.1875,140849600
2020-12-08,4400.0,4400.0,4340.0,4400.0,3897.1875,81272000
2020-12-10,4450.0,4450.0,4330.0,4330.0,3835.1865234375,193630600
2020-12-11,4400.0,4400.0,4260.0,4280.0,3790.900634765625,174446900
2020-12-14,4300.0,4310.0,4270.0,4280.0,3790.900634765625,127385200
2020-12-15,4280.0,4290.0,4240.0,4280.0,3790.900634765625,133712000
2020-12-16,4340.0,4350.0,4300.0,4320.0,3826.32958984375,130044800
2020-12-17,4360.0,4360.0,4310.0,4330.0,3835.1865234375,141727100
2020-12-18,4270.0,4300.0,4270.0,4280.0,3790.900634765625,207410700
2020-12-21,4330.0,4340.0,4210.0,4210.0,3728.89990234375,218968900
2020-12-22,4240.0,4280.0,4120.0,4130.0,3658.0419921875,171484000
2020-12-23,4150.0,4180.0,3950.0,4160.0,3684.613525390625,170156900
2020-12-28,4250.0,4260.0,4160.0,4250.0,3764.32861328125,86117000
2020-12-29,4250.0,4280.0,4170.0,4180.0,3702.327880859375,75203600
2020-12-30,4190.0,4210.0,4130.0,4170.0,3693.470947265625,90020900
2021-01-04,4150.0,4320.0,4150.0,4310.0,3817.47216796875,96568200
2021-01-05,4300.0,4300.0,4240.0,4270.0,3782.042724609375,97239100
2021-01-06,4280.0,4300.0,4160.0,4200.0,3720.04248046875,116634000
2021-01-07,4260.0,4290.0,4210.0,4280.0,3790.900634765625,128905400
2021-01-08,4330.0,4390.0,4300.0,4390.0,3888.330078125,186370900
2021-01-11,4420.0,4660.0,4410.0,4650.0,4118.61865234375,383714500
2021-01-12,4680.0,4770.0,4670.0,4720.0,4180.619140625,236714500
2021-01-13,4770.0,4840.0,4750.0,4790.0,4242.61962890625,210161400
2021-01-14,4820.0,4830.0,4720.0,4770.0,4224.90478515625,133616600
2021-01-15,4770.0,4770.0,4550.0,4580.0,4056.617431640625,204714500
2021-01-18,4580.0,4650.0,4540.0,4620.0,4092.046875,165968700
2021-01-19,4700.0,4700.0,4610.0,4620.0,4092.046875,138570500
2021-01-20,4670.0,4920.0,4650.0,4890.0,4331.1923828125,252471500
2021-01-21,4920.0,4950.0,4770.0,4790.0,4242.61962890625,161156700
2021-01-22,4860.0,4860.0,4680.0,4720.0,4180.619140625,166662700
2021-01-25,4790.0,4790.0,4610.0,4780.0,4233.7626953125,150250800
2021-01-26,4780.0,4790.0,4620.0,4650.0,4118.61865234375,148952500
2021-01-27,4650.0,4720.0,4500.0,4620.0,4092.046875,180626300
2021-01-28,4580.0,4650.0,4420.0,4470.0,3959.188232421875,160243000
2021-01-29,4570.0,4610.0,4180.0,4180.0,3702.327880859375,280201400
2021-02-01,4180.0,4440.0,3960.0,4400.0,3897.1875,322825100
2021-02-02,4490.0,4490.0,4260.0,4360.0,3861.758056640625,152295400
2021-02-03,4480.0,4480.0,4360.0,4380.0,3879.472900390625,112944600
2021-02-04,4450.0,4580.0,4370.0,4490.0,3976.902587890625,147742900
2021-02-05,4540.0,4540.0,4420.0,4470.0,3959.188232421875,90003100
2021-02-08,4530.0,4530.0,4450.0,4460.0,3950.330810546875,109288100
2021-02-09,4500.0,4770.0,4500.0,4620.0,4092.046875,422144400
2021-02-10,4630.0,4710.0,4600.0,4650.0,4118.61865234375,183774900
2021-02-11,4700.0,4710.0,4630.0,4680.0,4145.1904296875,90618400
2021-02-15,4710.0,4780.0,4700.0,4710.0,4171.76171875,84687800
2021-02-16,4740.0,4740.0,4660.0,4670.0,4136.3330078125,65111300
2021-02-17,4710.0,4730.0,4620.0,4630.0,4100.90380859375,92298000
2021-02-18,4700.0,4770.0,4650.0,4670.0,4136.3330078125,138260600
2021-02-19,4600.0,4790.0,4600.0,4790.0,4242.61962890625,99893400
2021-02-22,4850.0,4870.0,4760.0,4790.0,4242.61962890625,143288100
2021-02-23,4810.0,4830.0,4740.0,4790.0,4242.61962890625,98008100
2021-02-24,4790.0,4820.0,4710.0,4730.0,4189.4765625,95982000
2021-02-25,4770.0,4770.0,4670.0,4730.0,4189.4765625,119666500
2021-02-26,4730.0,4750.0,4700.0,4710.0,4171.76171875,147085100
2021-03-01,4800.0,4830.0,4720.0,4830.0,4278.048828125,115471100
2021-03-02,4870.0,4880.0,4800.0,4800.0,4251.47705078125,68358600
2021-03-03,4800.0,4850.0,4740.0,4850.0,4295.76318359375,77295700
2021-03-04,4850.0,4850.0,4730.0,4760.0,4216.04833984375,107177400
2021-03-05,4740.0,4770.0,4700.0,4770.0,4224.90478515625,64715600
2021-03-08,4800.0,4820.0,4730.0,4730.0,4189.4765625,63560400
2021-03-09,4750.0,4750.0,4560.0,4580.0,4056.617431640625,150476600
2021-03-10,4650.0,4660.0,4590.0,4630.0,4100.90380859375,70367800
2021-03-12,4690.0,4690.0,4540.0,4580.0,4056.617431640625,138506800
2021-03-15,4580.0,4630.0,4560.0,4570.0,4047.760498046875,86801300
2021-03-16,4660.0,4770.0,4610.0,4720.0,4180.619140625,137296600
2021-03-17,4680.0,4700.0,4600.0,4670.0,4136.3330078125,105676200
2021-03-18,4710.0,4770.0,4690.0,4760.0,4216.04833984375,86939900
2021-03-19,4750.0,4750.0,4670.0,4670.0,4136.3330078125,151268300
2021-03-22,4700.0,4700.0,4620.0,4630.0,4100.90380859375,60999200
2021-03-23,4720.0,4720.0,4650.0,4670.0,4136.3330078125,104576700
2021-03-24,4730.0,4730.0,4650.0,4670.0,4136.3330078125,109556600
2021-03-25,4700.0,4700.0,4580.0,4620.0,4092.046875,86494000
2021-03-26,4630.0,4720.0,4620.0,4720.0,4180.619140625,97251100
2021-03-29,4780.0,4780.0,4720.0,4720.0,4180.619140625,97096100
2021-03-30,4700.0,4700.0,4480.0,4500.0,3985.759521484375,195358500
2021-03-31,4450.0,4480.0,4260.0,4400.0,3897.1875,293758300
2021-04-01,4350.0,4370.0,4210.0,4290.0,3799.7578125,309252700
2021-04-05,4320.0,4330.0,4160.0,4200.0,3720.04248046875,314116300
2021-04-06,4170.0,4230.0,4150.0,4200.0,3801.42236328125,152105800
2021-04-07,4230.0,4240.0,4160.0,4200.0,3801.42236328125,106319800
2021-04-08,4250.0,4360.0,4230.0,4350.0,3937.1875,144154400
2021-04-09,4380.0,4400.0,4350.0,4350.0,3937.1875,113886800
2021-04-12,4390.0,4390.0,4200.0,4210.0,3810.4736328125,104651900
2021-04-13,4210.0,4260.0,4120.0,4160.0,3765.218505859375,109258700
2021-04-14,4280.0,4350.0,4220.0,4350.0,3937.1875,103208800
2021-04-15,4390.0,4410.0,4280.0,4410.0,3991.493408203125,78427900
2021-04-16,4450.0,4460.0,4310.0,4340.0,3928.13671875,67722200
2021-04-19,4360.0,4380.0,4310.0,4380.0,3964.3408203125,56531400
2021-04-20,4290.0,4330.0,4220.0,4310.0,3900.983642578125,89285800
2021-04-21,4240.0,4290.0,4230.0,4230.0,3828.575439453125,47230100
2021-04-22,4230.0,4260.0,4200.0,4200.0,3801.42236328125,108010700
2021-04-23,4200.0,4280.0,4190.0,4250.0,3846.677490234375,109555800
2021-04-26,4240.0,4250.0,4130.0,4140.0,3747.1162109375,143058700
2021-04-27,4200.0,4200.0,4150.0,4170.0,3774.26953125,132799600
2021-04-28,4170.0,4220.0,4130.0,4130.0,3738.0654296875,115076300
2021-04-29,4190.0,4200.0,4140.0,4160.0,3765.218505859375,113372000
2021-04-30,4150.0,4160.0,4050.0,4050.0,3665.657470703125,234084900
2021-05-03,4060.0,4070.0,4000.0,4010.0,3629.453369140625,112939600
2021-05-04,4020.0,4070.0,4010.0,4060.0,3674.708251953125,76623800
2021-05-05,4110.0,4130.0,4080.0,4090.0,3701.861572265625,106654100
2021-05-06,4130.0,4130.0,4070.0,4110.0,3719.963623046875,78386100
2021-05-07,4140.0,4140.0,4040.0,4050.0,3665.657470703125,75778900
2021-05-10,4050.0,4090.0,4050.0,4050.0,3665.657470703125,73978500
2021-05-11,4030.0,4040.0,3980.0,3990.0,3611.351318359375,151844200
2021-05-17,3960.0,4000.0,3900.0,3900.0,3529.892333984375,195291900
2021-05-18,3960.0,3960.0,3890.0,3900.0,3529.892333984375,115704100
2021-05-19,3850.0,3940.0,3850.0,3870.0,3502.739013671875,123005100
2021-05-20,3840.0,3930.0,3820.0,3880.0,3511.7900390625,149845300
2021-05-21,3920.0,3950.0,3860.0,3890.0,3520.84130859375,110111400
2021-05-24,3970.0,4060.0,3910.0,4040.0,3656.6064453125,133806900
2021-05-25,4070.0,4140.0,4040.0,4060.0,3674.708251953125,153339900
2021-05-27,4140.0,4190.0,3950.0,3950.0,3575.147216796875,566074500
2021-05-28,4040.0,4170.0,4020.0,4070.0,3683.759521484375,249177000
2021-05-31,4130.0,4280.0,4110.0,4260.0,3855.728271484375,296848200
2021-06-02,4350.0,4380.0,4230.0,4260.0,3855.728271484375,283865400
2021-06-03,4270.0,4360.0,4220.0,4360.0,3946.23828125,157674300
2021-06-04,4380.0,4390.0,4290.0,4340.0,3928.13671875,125583500
